Time,Lx,Ly,Lz
41.289,0.000000,0.000000,10086.313372
41.29,0.000000,0.000000,10086.313208
41.291,0.000000,0.000000,10086.313043
41.292,0.000000,0.000000,10086.312878
41.293,0.000000,0.000000,10086.312714
41.294,0.000000,0.000000,10086.312549
41.295,0.000000,0.000000,10086.312384
41.296,0.000000,0.000000,10086.312220
41.297,0.000000,0.000000,10086.312055
41.298,0.000000,0.000000,10086.311890
41.299,0.000000,0.000000,10086.311726
41.3,0.000000,0.000000,10086.311561
41.301,0.000000,0.000000,10086.311396
41.302,0.000000,0.000000,10086.311231
41.303,0.000000,0.000000,10086.311067
41.304,0.000000,0.000000,10086.310902
41.305,0.000000,0.000000,10086.310737
41.306,0.000000,0.000000,10086.310572
41.307,0.000000,0.000000,10086.310408
41.308,0.000000,0.000000,10086.310243
41.309,0.000000,0.000000,10086.310078
41.31,0.000000,0.000000,10086.309913
41.311,0.000000,0.000000,10086.309749
41.312,0.000000,0.000000,10086.309584
41.313,0.000000,0.000000,10086.309419
41.314,0.000000,0.000000,10086.309254
41.315,0.000000,0.000000,10086.309090
41.316,0.000000,0.000000,10086.308925
41.317,0.000000,0.000000,10086.308760
41.318,0.000000,0.000000,10086.308595
41.319,0.000000,0.000000,10086.308430
41.32,0.000000,0.000000,10086.308265
41.321,0.000000,0.000000,10086.308101
41.322,0.000000,0.000000,10086.307936
41.323,0.000000,0.000000,10086.307771
41.324,0.000000,0.000000,10086.307606
41.325,0.000000,0.000000,10086.307441
41.326,0.000000,0.000000,10086.307276
41.327,0.000000,0.000000,10086.307111
41.328,0.000000,0.000000,10086.306947
41.329,0.000000,0.000000,10086.306782
41.33,0.000000,0.000000,10086.306617
41.331,0.000000,0.000000,10086.306452
41.332,0.000000,0.000000,10086.306287
41.333,0.000000,0.000000,10086.306122
41.334,0.000000,0.000000,10086.305957
41.335,0.000000,0.000000,10086.305792
41.336,0.000000,0.000000,10086.305627
41.337,0.000000,0.000000,10086.305462
41.338,0.000000,0.000000,10086.305297
41.339,0.000000,0.000000,10086.305133
41.34,0.000000,0.000000,10086.304968
41.341,0.000000,0.000000,10086.304803
41.342,0.000000,0.000000,10086.304638
41.343,0.000000,0.000000,10086.304473
41.344,0.000000,0.000000,10086.304308
41.345,0.000000,0.000000,10086.304143
41.346,0.000000,0.000000,10086.303978
41.347,0.000000,0.000000,10086.303813
41.348,0.000000,0.000000,10086.303648
41.349,0.000000,0.000000,10086.303483
41.35,0.000000,0.000000,10086.303318
41.351,0.000000,0.000000,10086.303153
41.352,0.000000,0.000000,10086.302988
41.353,0.000000,0.000000,10086.302823
41.354,0.000000,0.000000,10086.302658
41.355,0.000000,0.000000,10086.302493
41.356,0.000000,0.000000,10086.302328
41.357,0.000000,0.000000,10086.302163
41.358,0.000000,0.000000,10086.301997
41.359,0.000000,0.000000,10086.301832
41.36,0.000000,0.000000,10086.301667
41.361,0.000000,0.000000,10086.301502
41.362,0.000000,0.000000,10086.301337
41.363,0.000000,0.000000,10086.301172
41.364,0.000000,0.000000,10086.301007
41.365,0.000000,0.000000,10086.300842
41.366,0.000000,0.000000,10086.300677
41.367,0.000000,0.000000,10086.300512
41.368,0.000000,0.000000,10086.300347
41.369,0.000000,0.000000,10086.300181
41.37,0.000000,0.000000,10086.300016
41.371,0.000000,0.000000,10086.299851
41.372,0.000000,0.000000,10086.299686
41.373,0.000000,0.000000,10086.299521
41.374,0.000000,0.000000,10086.299356
41.375,0.000000,0.000000,10086.299191
41.376,0.000000,0.000000,10086.299025
41.377,0.000000,0.000000,10086.298860
41.378,0.000000,0.000000,10086.298695
41.379,0.000000,0.000000,10086.298530
41.38,0.000000,0.000000,10086.298365
41.381,0.000000,0.000000,10086.298199
41.382,0.000000,0.000000,10086.298034
41.383,0.000000,0.000000,10086.297869
41.384,0.000000,0.000000,10086.297704
41.385,0.000000,0.000000,10086.297539
41.386,0.000000,0.000000,10086.297373
41.387,0.000000,0.000000,10086.297208
41.388,0.000000,0.000000,10086.297043
41.389,0.000000,0.000000,10086.296878
41.39,0.000000,0.000000,10086.296712
41.391,0.000000,0.000000,10086.296547
41.392,0.000000,0.000000,10086.296382
41.393,0.000000,0.000000,10086.296217
41.394,0.000000,0.000000,10086.296051
41.395,0.000000,0.000000,10086.295886
41.396,0.000000,0.000000,10086.295721
41.397,0.000000,0.000000,10086.295556
41.398,0.000000,0.000000,10086.295390
41.399,0.000000,0.000000,10086.295225
41.4,0.000000,0.000000,10086.295060
41.401,0.000000,0.000000,10086.294894
41.402,0.000000,0.000000,10086.294729
41.403,0.000000,0.000000,10086.294564
41.404,0.000000,0.000000,10086.294398
41.405,0.000000,0.000000,10086.294233
41.406,0.000000,0.000000,10086.294068
41.407,0.000000,0.000000,10086.293902
41.408,0.000000,0.000000,10086.293737
41.409,0.000000,0.000000,10086.293572
41.41,0.000000,0.000000,10086.293406
41.411,0.000000,0.000000,10086.293241
41.412,0.000000,0.000000,10086.293076
41.413,0.000000,0.000000,10086.292910
41.414,0.000000,0.000000,10086.292745
41.415,0.000000,0.000000,10086.292580
41.416,0.000000,0.000000,10086.292414
41.417,0.000000,0.000000,10086.292249
41.418,0.000000,0.000000,10086.292083
41.419,0.000000,0.000000,10086.291918
41.42,0.000000,0.000000,10086.291752
41.421,0.000000,0.000000,10086.291587
41.422,0.000000,0.000000,10086.291422
41.423,0.000000,0.000000,10086.291256
41.424,0.000000,0.000000,10086.291091
41.425,0.000000,0.000000,10086.290925
41.426,0.000000,0.000000,10086.290760
41.427,0.000000,0.000000,10086.290594
41.428,0.000000,0.000000,10086.290429
41.429,0.000000,0.000000,10086.290263
41.43,0.000000,0.000000,10086.290098
41.431,0.000000,0.000000,10086.289933
41.432,0.000000,0.000000,10086.289767
41.433,0.000000,0.000000,10086.289602
41.434,0.000000,0.000000,10086.289436
41.435,0.000000,0.000000,10086.289271
41.436,0.000000,0.000000,10086.289105
41.437,0.000000,0.000000,10086.288940
41.438,0.000000,0.000000,10086.288774
41.439,0.000000,0.000000,10086.288609
41.44,0.000000,0.000000,10086.288443
41.441,0.000000,0.000000,10086.288277
41.442,0.000000,0.000000,10086.288112
41.443,0.000000,0.000000,10086.287946
41.444,0.000000,0.000000,10086.287781
41.445,0.000000,0.000000,10086.287615
41.446,0.000000,0.000000,10086.287450
41.447,0.000000,0.000000,10086.287284
41.448,0.000000,0.000000,10086.287119
41.449,0.000000,0.000000,10086.286953
41.45,0.000000,0.000000,10086.286787
41.451,0.000000,0.000000,10086.286622
41.452,0.000000,0.000000,10086.286456
41.453,0.000000,0.000000,10086.286291
41.454,0.000000,0.000000,10086.286125
41.455,0.000000,0.000000,10086.285959
41.456,0.000000,0.000000,10086.285794
41.457,0.000000,0.000000,10086.285628
41.458,0.000000,0.000000,10086.285463
41.459,0.000000,0.000000,10086.285297
41.46,0.000000,0.000000,10086.285131
41.461,0.000000,0.000000,10086.284966
41.462,0.000000,0.000000,10086.284800
41.463,0.000000,0.000000,10086.284634
41.464,0.000000,0.000000,10086.284469
41.465,0.000000,0.000000,10086.284303
41.466,0.000000,0.000000,10086.284137
41.467,0.000000,0.000000,10086.283972
41.468,0.000000,0.000000,10086.283806
41.469,0.000000,0.000000,10086.283640
41.47,0.000000,0.000000,10086.283475
41.471,0.000000,0.000000,10086.283309
41.472,0.000000,0.000000,10086.283143
41.473,0.000000,0.000000,10086.282978
41.474,0.000000,0.000000,10086.282812
41.475,0.000000,0.000000,10086.282646
41.476,0.000000,0.000000,10086.282480
41.477,0.000000,0.000000,10086.282315
41.478,0.000000,0.000000,10086.282149
41.479,0.000000,0.000000,10086.281983
41.48,0.000000,0.000000,10086.281818
41.481,0.000000,0.000000,10086.281652
41.482,0.000000,0.000000,10086.281486
41.483,0.000000,0.000000,10086.281320
41.484,0.000000,0.000000,10086.281154
41.485,0.000000,0.000000,10086.280989
41.486,0.000000,0.000000,10086.280823
41.487,0.000000,0.000000,10086.280657
41.488,0.000000,0.000000,10086.280491
41.489,0.000000,0.000000,10086.280326
41.49,0.000000,0.000000,10086.280160
41.491,0.000000,0.000000,10086.279994
41.492,0.000000,0.000000,10086.279828
41.493,0.000000,0.000000,10086.279662
41.494,0.000000,0.000000,10086.279497
41.495,0.000000,0.000000,10086.279331
41.496,0.000000,0.000000,10086.279165
41.497,0.000000,0.000000,10086.278999
41.498,0.000000,0.000000,10086.278833
41.499,0.000000,0.000000,10086.278667
41.5,0.000000,0.000000,10086.278502
41.501,0.000000,0.000000,10086.278336
41.502,0.000000,0.000000,10086.278170
41.503,0.000000,0.000000,10086.278004
41.504,0.000000,0.000000,10086.277838
41.505,0.000000,0.000000,10086.277672
41.506,0.000000,0.000000,10086.277506
41.507,0.000000,0.000000,10086.277341
41.508,0.000000,0.000000,10086.277175
41.509,0.000000,0.000000,10086.277009
41.51,0.000000,0.000000,10086.276843
41.511,0.000000,0.000000,10086.276677
41.512,0.000000,0.000000,10086.276511
41.513,0.000000,0.000000,10086.276345
41.514,0.000000,0.000000,10086.276179
41.515,0.000000,0.000000,10086.276013
41.516,0.000000,0.000000,10086.275847
41.517,0.000000,0.000000,10086.275681
41.518,0.000000,0.000000,10086.275515
41.519,0.000000,0.000000,10086.275350
41.52,0.000000,0.000000,10086.275184
41.521,0.000000,0.000000,10086.275018
41.522,0.000000,0.000000,10086.274852
41.523,0.000000,0.000000,10086.274686
41.524,0.000000,0.000000,10086.274520
41.525,0.000000,0.000000,10086.274354
41.526,0.000000,0.000000,10086.274188
41.527,0.000000,0.000000,10086.274022
41.528,0.000000,0.000000,10086.273856
41.529,0.000000,0.000000,10086.273690
41.53,0.000000,0.000000,10086.273524
41.531,0.000000,0.000000,10086.273358
41.532,0.000000,0.000000,10086.273192
41.533,0.000000,0.000000,10086.273026
41.534,0.000000,0.000000,10086.272860
41.535,0.000000,0.000000,10086.272694
41.536,0.000000,0.000000,10086.272528
41.537,0.000000,0.000000,10086.272362
41.538,0.000000,0.000000,10086.272196
41.539,0.000000,0.000000,10086.272030
41.54,0.000000,0.000000,10086.271864
41.541,0.000000,0.000000,10086.271698
41.542,0.000000,0.000000,10086.271531
41.543,0.000000,0.000000,10086.271365
41.544,0.000000,0.000000,10086.271199
41.545,0.000000,0.000000,10086.271033
41.546,0.000000,0.000000,10086.270867
41.547,0.000000,0.000000,10086.270701
41.548,0.000000,0.000000,10086.270535
41.549,0.000000,0.000000,10086.270369
41.55,0.000000,0.000000,10086.270203
41.551,0.000000,0.000000,10086.270037
41.552,0.000000,0.000000,10086.269871
41.553,0.000000,0.000000,10086.269704
41.554,0.000000,0.000000,10086.269538
41.555,0.000000,0.000000,10086.269372
41.556,0.000000,0.000000,10086.269206
41.557,0.000000,0.000000,10086.269040
41.558,0.000000,0.000000,10086.268874
41.559,0.000000,0.000000,10086.268708
41.56,0.000000,0.000000,10086.268542
41.561,0.000000,0.000000,10086.268375
41.562,0.000000,0.000000,10086.268209
41.563,0.000000,0.000000,10086.268043
41.564,0.000000,0.000000,10086.267877
41.565,0.000000,0.000000,10086.267711
41.566,0.000000,0.000000,10086.267545
41.567,0.000000,0.000000,10086.267378
41.568,0.000000,0.000000,10086.267212
41.569,0.000000,0.000000,10086.267046
41.57,0.000000,0.000000,10086.266880
41.571,0.000000,0.000000,10086.266714
41.572,0.000000,0.000000,10086.266547
41.573,0.000000,0.000000,10086.266381
41.574,0.000000,0.000000,10086.266215
41.575,0.000000,0.000000,10086.266049
41.576,0.000000,0.000000,10086.265883
41.577,0.000000,0.000000,10086.265716
41.578,0.000000,0.000000,10086.265550
41.579,0.000000,0.000000,10086.265384
41.58,0.000000,0.000000,10086.265218
41.581,0.000000,0.000000,10086.265051
41.582,0.000000,0.000000,10086.264885
41.583,0.000000,0.000000,10086.264719
41.584,0.000000,0.000000,10086.264553
41.585,0.000000,0.000000,10086.264386
41.586,0.000000,0.000000,10086.264220
41.587,0.000000,0.000000,10086.264054
41.588,0.000000,0.000000,10086.263888
41.589,0.000000,0.000000,10086.263721
41.59,0.000000,0.000000,10086.263555
41.591,0.000000,0.000000,10086.263389
41.592,0.000000,0.000000,10086.263222
41.593,0.000000,0.000000,10086.263056
41.594,0.000000,0.000000,10086.262890
41.595,0.000000,0.000000,10086.262723
41.596,0.000000,0.000000,10086.262557
41.597,0.000000,0.000000,10086.262391
41.598,0.000000,0.000000,10086.262224
41.599,0.000000,0.000000,10086.262058
41.6,0.000000,0.000000,10086.261892
41.601,0.000000,0.000000,10086.261725
41.602,0.000000,0.000000,10086.261559
41.603,0.000000,0.000000,10086.261393
41.604,0.000000,0.000000,10086.261226
41.605,0.000000,0.000000,10086.261060
41.606,0.000000,0.000000,10086.260894
41.607,0.000000,0.000000,10086.260727
41.608,0.000000,0.000000,10086.260561
41.609,0.000000,0.000000,10086.260395
41.61,0.000000,0.000000,10086.260228
41.611,0.000000,0.000000,10086.260062
41.612,0.000000,0.000000,10086.259895
41.613,0.000000,0.000000,10086.259729
41.614,0.000000,0.000000,10086.259563
41.615,0.000000,0.000000,10086.259396
41.616,0.000000,0.000000,10086.259230
41.617,0.000000,0.000000,10086.259063
41.618,0.000000,0.000000,10086.258897
41.619,0.000000,0.000000,10086.258731
41.62,0.000000,0.000000,10086.258564
41.621,0.000000,0.000000,10086.258398
41.622,0.000000,0.000000,10086.258231
41.623,0.000000,0.000000,10086.258065
41.624,0.000000,0.000000,10086.257898
41.625,0.000000,0.000000,10086.257732
41.626,0.000000,0.000000,10086.257565
41.627,0.000000,0.000000,10086.257399
41.628,0.000000,0.000000,10086.257233
41.629,0.000000,0.000000,10086.257066
41.63,0.000000,0.000000,10086.256900
41.631,0.000000,0.000000,10086.256733
41.632,0.000000,0.000000,10086.256567
41.633,0.000000,0.000000,10086.256400
41.634,0.000000,0.000000,10086.256234
41.635,0.000000,0.000000,10086.256067
41.636,0.000000,0.000000,10086.255901
41.637,0.000000,0.000000,10086.255734
41.638,0.000000,0.000000,10086.255568
41.639,0.000000,0.000000,10086.255401
41.64,0.000000,0.000000,10086.255235
41.641,0.000000,0.000000,10086.255068
41.642,0.000000,0.000000,10086.254902
41.643,0.000000,0.000000,10086.254735
41.644,0.000000,0.000000,10086.254568
41.645,0.000000,0.000000,10086.254402
41.646,0.000000,0.000000,10086.254235
41.647,0.000000,0.000000,10086.254069
41.648,0.000000,0.000000,10086.253902
41.649,0.000000,0.000000,10086.253736
41.65,0.000000,0.000000,10086.253569
41.651,0.000000,0.000000,10086.253403
41.652,0.000000,0.000000,10086.253236
41.653,0.000000,0.000000,10086.253069
41.654,0.000000,0.000000,10086.252903
41.655,0.000000,0.000000,10086.252736
41.656,0.000000,0.000000,10086.252570
41.657,0.000000,0.000000,10086.252403
41.658,0.000000,0.000000,10086.252237
41.659,0.000000,0.000000,10086.252070
41.66,0.000000,0.000000,10086.251903
41.661,0.000000,0.000000,10086.251737
41.662,0.000000,0.000000,10086.251570
41.663,0.000000,0.000000,10086.251403
41.664,0.000000,0.000000,10086.251237
41.665,0.000000,0.000000,10086.251070
41.666,0.000000,0.000000,10086.250904
41.667,0.000000,0.000000,10086.250737
41.668,0.000000,0.000000,10086.250570
41.669,0.000000,0.000000,10086.250404
41.67,0.000000,0.000000,10086.250237
41.671,0.000000,0.000000,10086.250070
41.672,0.000000,0.000000,10086.249904
41.673,0.000000,0.000000,10086.249737
41.674,0.000000,0.000000,10086.249570
41.675,0.000000,0.000000,10086.249404
41.676,0.000000,0.000000,10086.249237
41.677,0.000000,0.000000,10086.249070
41.678,0.000000,0.000000,10086.248904
41.679,0.000000,0.000000,10086.248737
41.68,0.000000,0.000000,10086.248570
41.681,0.000000,0.000000,10086.248404
41.682,0.000000,0.000000,10086.248237
41.683,0.000000,0.000000,10086.248070
41.684,0.000000,0.000000,10086.247903
41.685,0.000000,0.000000,10086.247737
41.686,0.000000,0.000000,10086.247570
41.687,0.000000,0.000000,10086.247403
41.688,0.000000,0.000000,10086.247237
41.689,0.000000,0.000000,10086.247070
41.69,0.000000,0.000000,10086.246903
41.691,0.000000,0.000000,10086.246736
41.692,0.000000,0.000000,10086.246570
41.693,0.000000,0.000000,10086.246403
41.694,0.000000,0.000000,10086.246236
41.695,0.000000,0.000000,10086.246069
41.696,0.000000,0.000000,10086.245903
41.697,0.000000,0.000000,10086.245736
41.698,0.000000,0.000000,10086.245569
41.699,0.000000,0.000000,10086.245402
41.7,0.000000,0.000000,10086.245236
41.701,0.000000,0.000000,10086.245069
41.702,0.000000,0.000000,10086.244902
41.703,0.000000,0.000000,10086.244735
41.704,0.000000,0.000000,10086.244568
41.705,0.000000,0.000000,10086.244402
41.706,0.000000,0.000000,10086.244235
41.707,0.000000,0.000000,10086.244068
41.708,0.000000,0.000000,10086.243901
41.709,0.000000,0.000000,10086.243734
41.71,0.000000,0.000000,10086.243568
41.711,0.000000,0.000000,10086.243401
41.712,0.000000,0.000000,10086.243234
41.713,0.000000,0.000000,10086.243067
41.714,0.000000,0.000000,10086.242900
41.715,0.000000,0.000000,10086.242733
41.716,0.000000,0.000000,10086.242567
41.717,0.000000,0.000000,10086.242400
41.718,0.000000,0.000000,10086.242233
41.719,0.000000,0.000000,10086.242066
41.72,0.000000,0.000000,10086.241899
41.721,0.000000,0.000000,10086.241732
41.722,0.000000,0.000000,10086.241565
41.723,0.000000,0.000000,10086.241399
41.724,0.000000,0.000000,10086.241232
41.725,0.000000,0.000000,10086.241065
41.726,0.000000,0.000000,10086.240898
41.727,0.000000,0.000000,10086.240731
41.728,0.000000,0.000000,10086.240564
41.729,0.000000,0.000000,10086.240397
41.73,0.000000,0.000000,10086.240230
41.731,0.000000,0.000000,10086.240063
41.732,0.000000,0.000000,10086.239897
41.733,0.000000,0.000000,10086.239730
41.734,0.000000,0.000000,10086.239563
41.735,0.000000,0.000000,10086.239396
41.736,0.000000,0.000000,10086.239229
41.737,0.000000,0.000000,10086.239062
41.738,0.000000,0.000000,10086.238895
41.739,0.000000,0.000000,10086.238728
41.74,0.000000,0.000000,10086.238561
41.741,0.000000,0.000000,10086.238394
41.742,0.000000,0.000000,10086.238227
41.743,0.000000,0.000000,10086.238060
41.744,0.000000,0.000000,10086.237893
41.745,0.000000,0.000000,10086.237726
41.746,0.000000,0.000000,10086.237559
41.747,0.000000,0.000000,10086.237393
41.748,0.000000,0.000000,10086.237226
41.749,0.000000,0.000000,10086.237059
41.75,0.000000,0.000000,10086.236892
41.751,0.000000,0.000000,10086.236725
41.752,0.000000,0.000000,10086.236558
41.753,0.000000,0.000000,10086.236391
41.754,0.000000,0.000000,10086.236224
41.755,0.000000,0.000000,10086.236057
41.756,0.000000,0.000000,10086.235890
41.757,0.000000,0.000000,10086.235723
41.758,0.000000,0.000000,10086.235556
41.759,0.000000,0.000000,10086.235389
41.76,0.000000,0.000000,10086.235222
41.761,0.000000,0.000000,10086.235055
41.762,0.000000,0.000000,10086.234888
41.763,0.000000,0.000000,10086.234721
41.764,0.000000,0.000000,10086.234554
41.765,0.000000,0.000000,10086.234386
41.766,0.000000,0.000000,10086.234219
41.767,0.000000,0.000000,10086.234052
41.768,0.000000,0.000000,10086.233885
41.769,0.000000,0.000000,10086.233718
41.77,0.000000,0.000000,10086.233551
41.771,0.000000,0.000000,10086.233384
41.772,0.000000,0.000000,10086.233217
41.773,0.000000,0.000000,10086.233050
41.774,0.000000,0.000000,10086.232883
41.775,0.000000,0.000000,10086.232716
41.776,0.000000,0.000000,10086.232549
41.777,0.000000,0.000000,10086.232382
41.778,0.000000,0.000000,10086.232215
41.779,0.000000,0.000000,10086.232048
41.78,0.000000,0.000000,10086.231880
41.781,0.000000,0.000000,10086.231713
41.782,0.000000,0.000000,10086.231546
41.783,0.000000,0.000000,10086.231379
41.784,0.000000,0.000000,10086.231212
41.785,0.000000,0.000000,10086.231045
41.786,0.000000,0.000000,10086.230878
41.787,0.000000,0.000000,10086.230711
41.788,0.000000,0.000000,10086.230544
41.789,0.000000,0.000000,10086.230376
41.79,0.000000,0.000000,10086.230209
41.791,0.000000,0.000000,10086.230042
41.792,0.000000,0.000000,10086.229875
41.793,0.000000,0.000000,10086.229708
41.794,0.000000,0.000000,10086.229541
41.795,0.000000,0.000000,10086.229374
41.796,0.000000,0.000000,10086.229206
41.797,0.000000,0.000000,10086.229039
41.798,0.000000,0.000000,10086.228872
41.799,0.000000,0.000000,10086.228705
41.8,0.000000,0.000000,10086.228538
41.801,0.000000,0.000000,10086.228371
41.802,0.000000,0.000000,10086.228203
41.803,0.000000,0.000000,10086.228036
41.804,0.000000,0.000000,10086.227869
41.805,0.000000,0.000000,10086.227702
41.806,0.000000,0.000000,10086.227535
41.807,0.000000,0.000000,10086.227368
41.808,0.000000,0.000000,10086.227200
41.809,0.000000,0.000000,10086.227033
41.81,0.000000,0.000000,10086.226866
41.811,0.000000,0.000000,10086.226699
41.812,0.000000,0.000000,10086.226532
41.813,0.000000,0.000000,10086.226364
41.814,0.000000,0.000000,10086.226197
41.815,0.000000,0.000000,10086.226030
41.816,0.000000,0.000000,10086.225863
41.817,0.000000,0.000000,10086.225695
41.818,0.000000,0.000000,10086.225528
41.819,0.000000,0.000000,10086.225361
41.82,0.000000,0.000000,10086.225194
41.821,0.000000,0.000000,10086.225026
41.822,0.000000,0.000000,10086.224859
41.823,0.000000,0.000000,10086.224692
41.824,0.000000,0.000000,10086.224525
41.825,0.000000,0.000000,10086.224357
41.826,0.000000,0.000000,10086.224190
41.827,0.000000,0.000000,10086.224023
41.828,0.000000,0.000000,10086.223856
41.829,0.000000,0.000000,10086.223688
41.83,0.000000,0.000000,10086.223521
41.831,0.000000,0.000000,10086.223354
41.832,0.000000,0.000000,10086.223187
41.833,0.000000,0.000000,10086.223019
41.834,0.000000,0.000000,10086.222852
41.835,0.000000,0.000000,10086.222685
41.836,0.000000,0.000000,10086.222517
41.837,0.000000,0.000000,10086.222350
41.838,0.000000,0.000000,10086.222183
41.839,0.000000,0.000000,10086.222015
41.84,0.000000,0.000000,10086.221848
41.841,0.000000,0.000000,10086.221681
41.842,0.000000,0.000000,10086.221513
41.843,0.000000,0.000000,10086.221346
41.844,0.000000,0.000000,10086.221179
41.845,0.000000,0.000000,10086.221012
41.846,0.000000,0.000000,10086.220844
41.847,0.000000,0.000000,10086.220677
41.848,0.000000,0.000000,10086.220510
41.849,0.000000,0.000000,10086.220342
41.85,0.000000,0.000000,10086.220175
41.851,0.000000,0.000000,10086.220007
41.852,0.000000,0.000000,10086.219840
41.853,0.000000,0.000000,10086.219673
41.854,0.000000,0.000000,10086.219505
41.855,0.000000,0.000000,10086.219338
41.856,0.000000,0.000000,10086.219171
41.857,0.000000,0.000000,10086.219003
41.858,0.000000,0.000000,10086.218836
41.859,0.000000,0.000000,10086.218669
41.86,0.000000,0.000000,10086.218501
41.861,0.000000,0.000000,10086.218334
41.862,0.000000,0.000000,10086.218166
41.863,0.000000,0.000000,10086.217999
41.864,0.000000,0.000000,10086.217832
41.865,0.000000,0.000000,10086.217664
41.866,0.000000,0.000000,10086.217497
41.867,0.000000,0.000000,10086.217329
41.868,0.000000,0.000000,10086.217162
41.869,0.000000,0.000000,10086.216995
41.87,0.000000,0.000000,10086.216827
41.871,0.000000,0.000000,10086.216660
41.872,0.000000,0.000000,10086.216492
41.873,0.000000,0.000000,10086.216325
41.874,0.000000,0.000000,10086.216157
41.875,0.000000,0.000000,10086.215990
41.876,0.000000,0.000000,10086.215823
41.877,0.000000,0.000000,10086.215655
41.878,0.000000,0.000000,10086.215488
41.879,0.000000,0.000000,10086.215320
41.88,0.000000,0.000000,10086.215153
41.881,0.000000,0.000000,10086.214985
41.882,0.000000,0.000000,10086.214818
41.883,0.000000,0.000000,10086.214650
41.884,0.000000,0.000000,10086.214483
41.885,0.000000,0.000000,10086.214316
41.886,0.000000,0.000000,10086.214148
41.887,0.000000,0.000000,10086.213981
41.888,0.000000,0.000000,10086.213813
41.889,0.000000,0.000000,10086.213646
41.89,0.000000,0.000000,10086.213478
41.891,0.000000,0.000000,10086.213311
41.892,0.000000,0.000000,10086.213143
41.893,0.000000,0.000000,10086.212976
41.894,0.000000,0.000000,10086.212808
41.895,0.000000,0.000000,10086.212641
41.896,0.000000,0.000000,10086.212473
41.897,0.000000,0.000000,10086.212306
41.898,0.000000,0.000000,10086.212138
41.899,0.000000,0.000000,10086.211971
41.9,0.000000,0.000000,10086.211803
41.901,0.000000,0.000000,10086.211636
41.902,0.000000,0.000000,10086.211468
41.903,0.000000,0.000000,10086.211301
41.904,0.000000,0.000000,10086.211133
41.905,0.000000,0.000000,10086.210966
41.906,0.000000,0.000000,10086.210798
41.907,0.000000,0.000000,10086.210630
41.908,0.000000,0.000000,10086.210463
41.909,0.000000,0.000000,10086.210295
41.91,0.000000,0.000000,10086.210128
41.911,0.000000,0.000000,10086.209960
41.912,0.000000,0.000000,10086.209793
41.913,0.000000,0.000000,10086.209625
41.914,0.000000,0.000000,10086.209458
41.915,0.000000,0.000000,10086.209290
41.916,0.000000,0.000000,10086.209123
41.917,0.000000,0.000000,10086.208955
41.918,0.000000,0.000000,10086.208787
41.919,0.000000,0.000000,10086.208620
41.92,0.000000,0.000000,10086.208452
41.921,0.000000,0.000000,10086.208285
41.922,0.000000,0.000000,10086.208117
41.923,0.000000,0.000000,10086.207949
41.924,0.000000,0.000000,10086.207782
41.925,0.000000,0.000000,10086.207614
41.926,0.000000,0.000000,10086.207447
41.927,0.000000,0.000000,10086.207279
41.928,0.000000,0.000000,10086.207111
41.929,0.000000,0.000000,10086.206944
41.93,0.000000,0.000000,10086.206776
41.931,0.000000,0.000000,10086.206609
41.932,0.000000,0.000000,10086.206441
41.933,0.000000,0.000000,10086.206273
41.934,0.000000,0.000000,10086.206106
41.935,0.000000,0.000000,10086.205938
41.936,0.000000,0.000000,10086.205771
41.937,0.000000,0.000000,10086.205603
41.938,0.000000,0.000000,10086.205435
41.939,0.000000,0.000000,10086.205268
41.94,0.000000,0.000000,10086.205100
41.941,0.000000,0.000000,10086.204932
41.942,0.000000,0.000000,10086.204765
41.943,0.000000,0.000000,10086.204597
41.944,0.000000,0.000000,10086.204429
41.945,0.000000,0.000000,10086.204262
41.946,0.000000,0.000000,10086.204094
41.947,0.000000,0.000000,10086.203926
41.948,0.000000,0.000000,10086.203759
41.949,0.000000,0.000000,10086.203591
41.95,0.000000,0.000000,10086.203423
41.951,0.000000,0.000000,10086.203256
41.952,0.000000,0.000000,10086.203088
41.953,0.000000,0.000000,10086.202920
41.954,0.000000,0.000000,10086.202753
41.955,0.000000,0.000000,10086.202585
41.956,0.000000,0.000000,10086.202417
41.957,0.000000,0.000000,10086.202250
41.958,0.000000,0.000000,10086.202082
41.959,0.000000,0.000000,10086.201914
41.96,0.000000,0.000000,10086.201747
41.961,0.000000,0.000000,10086.201579
41.962,0.000000,0.000000,10086.201411
41.963,0.000000,0.000000,10086.201243
41.964,0.000000,0.000000,10086.201076
41.965,0.000000,0.000000,10086.200908
41.966,0.000000,0.000000,10086.200740
41.967,0.000000,0.000000,10086.200573
41.968,0.000000,0.000000,10086.200405
41.969,0.000000,0.000000,10086.200237
41.97,0.000000,0.000000,10086.200069
41.971,0.000000,0.000000,10086.199902
41.972,0.000000,0.000000,10086.199734
41.973,0.000000,0.000000,10086.199566
41.974,0.000000,0.000000,10086.199398
41.975,0.000000,0.000000,10086.199231
41.976,0.000000,0.000000,10086.199063
41.977,0.000000,0.000000,10086.198895
41.978,0.000000,0.000000,10086.198727
41.979,0.000000,0.000000,10086.198560
41.98,0.000000,0.000000,10086.198392
41.981,0.000000,0.000000,10086.198224
41.982,0.000000,0.000000,10086.198056
41.983,0.000000,0.000000,10086.197889
41.984,0.000000,0.000000,10086.197721
41.985,0.000000,0.000000,10086.197553
41.986,0.000000,0.000000,10086.197385
41.987,0.000000,0.000000,10086.197217
